0,100.99945735931396
1,93.94169020652771
3,95.95472192764282
5,88.24330544471741
7,88.89046120643616
9,95.56404733657837
11,88.2091555595398
13,89.96059536933899
15,87.61844801902771
17,91.92401623725891
19,88.34787631034851
21,98.13141703605652
23,100.5360016822815
25,98.23000645637512
27,91.09629321098328
29,94.54821276664734
31,93.89729475975037
33,90.25968360900879
35,87.93779420852661
37,87.77325868606567
39,89.14197015762329
41,94.30500626564026
43,89.90352439880371
45,92.15552687644958
47,92.09914541244507
49,91.6508378982544
51,89.77998566627502
53,87.7805860042572
55,90.7644522190094
57,93.19099450111389
59,88.05706477165222
61,96.06918334960938
63,89.53103971481323
65,88.26559662818909
67,92.1132185459137
69,89.88411140441895
71,92.92988085746765
73,91.19567704200745
75,94.73361468315125
77,89.2871687412262
79,90.76289629936218
81,95.82704615592957
83,92.50958371162415
85,91.90476655960083
87,92.35191559791565
89,89.17568635940552
91,88.13016366958618
93,90.10900282859802
95,91.13120985031128
97,89.23413705825806
99,91.41076183319092
101,92.49204421043396
103,90.59573698043823
105,89.22598314285278
107,87.99910736083984
109,87.70929980278015
111,90.17362475395203
113,89.56650114059448
115,91.19316291809082
117,90.01234102249146
119,91.44218826293945
121,98.33885979652405
123,97.15158820152283
125,87.51194763183594
127,92.4807677268982
129,90.58037161827087
131,89.16159701347351
133,93.1824939250946
135,87.4839928150177
137,93.78507280349731
139,90.89087510108948
141,91.2798388004303
143,87.56915736198425
145,87.75799536705017
147,88.58134579658508
149,91.09281516075134
151,88.3409333229065
153,94.04801821708679
155,93.18724465370178
157,92.12540793418884
159,89.06236672401428
161,95.27745485305786
163,91.58805322647095
165,89.38568139076233
167,93.70957851409912
169,98.14096736907959
171,95.07642793655396
173,90.1593246459961
175,93.17239832878113
177,93.58358335494995
179,89.12018585205078
181,89.50417613983154
183,89.13370323181152
185,90.94695472717285
187,90.10773372650146
189,93.04687976837158
191,88.05258226394653
193,89.06632661819458
195,89.7657585144043
197,88.77806735038757
199,88.72727823257446
201,94.51996660232544
203,87.71068143844604
205,87.86859893798828
207,91.91776514053345
209,91.55576348304749
211,90.67600584030151
213,88.1074333190918
215,87.40668630599976
217,92.81432700157166
219,90.90629577636719
221,90.70772933959961
223,91.27991366386414
225,89.90751791000366
227,93.41019463539124
229,95.06032466888428
231,91.45444679260254
233,92.28657603263855
235,92.8686215877533
237,94.04938983917236
239,92.18510150909424
241,91.07012701034546
243,92.55387377738953
245,90.51020908355713
247,90.37022089958191
249,91.5282895565033
